ID,发布时间,点赞数,评论数,转发数,页码,链接,正文
270901390,2023-12-14 19:16:03,3,2,0,66/83,https://xueqiu.com/9236758887/270901390,那是没有科学的地方 ，骗子都是对的
270989334,2023-12-15 11:01:00,1,9,0,66/83,https://xueqiu.com/9236758887/270989334,和中国有色差不吧
270990077,2023-12-15 11:03:43,1,6,0,66/83,https://xueqiu.com/9236758887/270990077,是的
270996157,2023-12-15 11:31:23,7,7,0,66/83,https://xueqiu.com/9236758887/270996157,哈哈哈，永远的3000点都高了
270996809,2023-12-15 11:34:27,8,0,0,66/83,https://xueqiu.com/9236758887/270996809,诚信秒杀国内的大A，看看蒙古焦煤以往股权激励价格就知道了。
270997116,2023-12-15 11:35:59,1,4,0,66/83,https://xueqiu.com/9236758887/270997116,是的，不过灵魂和受众都是咱自己人
271024267,2023-12-15 14:03:34,2,1,0,66/83,https://xueqiu.com/9236758887/271024267,快到收获的季节了
271074743,2023-12-15 18:57:51,1,0,0,66/83,https://xueqiu.com/9236758887/271074743,这个不会，哈哈哈
271094581,2023-12-15 22:23:33,2,0,0,66/83,https://xueqiu.com/9236758887/271094581,00975不算熬， 03800才是熬， 哈哈哈
271128421,2023-12-16 11:11:40,0,0,0,66/83,https://xueqiu.com/9236758887/271128421,没有追踪过，不敢乱说。
271155390,2023-12-16 18:58:21,0,0,0,66/83,https://xueqiu.com/9236758887/271155390,的确不要脸
271261532,2023-12-18 10:36:26,0,0,0,66/83,https://xueqiu.com/9236758887/271261532,4%
271262860,2023-12-18 10:41:35,3,0,0,66/83,https://xueqiu.com/9236758887/271262860,5块之上一定要纪念一下的
271271193,2023-12-18 11:14:40,0,0,0,66/83,https://xueqiu.com/9236758887/271271193,那得买到一个类似KFM的矿，哈哈哈
271695054,2023-12-20 19:46:10,2,3,0,65/83,https://xueqiu.com/9236758887/271695054,实际大概2倍，也许更低
271695952,2023-12-20 19:52:42,3,0,0,65/83,https://xueqiu.com/9236758887/271695952,现在产能多少没有太大意义，成本才是关键，不像去年有产品就捡钱
271702050,2023-12-20 20:45:02,0,4,0,65/83,https://xueqiu.com/9236758887/271702050,估计蒙焦不会用汽车运原煤，BN矿要等铁路开通吧，慢慢来挺好的
271703803,2023-12-20 21:00:31,0,0,0,65/83,https://xueqiu.com/9236758887/271703803,旧矿，只是一直没用上，2019、2020应该有一些产量
271704861,2023-12-20 21:10:02,0,7,0,65/83,https://xueqiu.com/9236758887/271704861,是利润每月3亿，哈哈哈，还是煤价不高的时候
271706167,2023-12-20 21:20:14,0,5,0,65/83,https://xueqiu.com/9236758887/271706167,"=(600,000*650+120,000*200)*0.75=310,500,000"
271706665,2023-12-20 21:24:55,0,12,1,65/83,https://xueqiu.com/9236758887/271706665,你的计算器有问题，60万吨焦煤，利润600块一吨，就是3.6亿了，再交25%的所得税，接近3亿，加上动力煤超过3亿
271707085,2023-12-20 21:28:08,1,0,0,64/83,https://xueqiu.com/9236758887/271707085,应该钱太多，不敢相信， 哈哈哈，还是低煤价的时候，新冠耽误蒙焦100亿呀
271707824,2023-12-20 21:34:03,0,1,0,64/83,https://xueqiu.com/9236758887/271707824,这个很容易理解，不过轮到你下点功夫了，这里就不解释了，不然也很难留住仓位
271710390,2023-12-20 21:56:48,2,0,0,64/83,https://xueqiu.com/9236758887/271710390,干嘛那么卷，维持点缺口对大家都好，铁路希望是为出海印度准备的
271710608,2023-12-20 21:58:44,0,1,1,64/83,https://xueqiu.com/9236758887/271710608,50%可以了，主要是运输和关卡问题，有权力的地方就有见不得人的困难
271711734,2023-12-20 22:08:15,2,0,0,64/83,https://xueqiu.com/9236758887/271711734,所以才值得我两年前就进去守候呀
271721466,2023-12-20 23:22:49,0,5,0,64/83,https://xueqiu.com/9236758887/271721466,坛子有朋友介绍过在国内怎么操作，我用新加坡帐户，港股美股都可以买
271856830,2023-12-21 19:09:28,0,1,0,64/83,https://xueqiu.com/9236758887/271856830,还有一个额外风险，铁路，虽然两边都有人不想让铁路通，但通是必然的
271859119,2023-12-21 19:32:19,1,0,0,64/83,https://xueqiu.com/9236758887/271859119,有人故意看不懂，然后乱算一通，哈哈哈，别费劲了
271859397,2023-12-21 19:35:30,3,4,0,64/83,https://xueqiu.com/9236758887/271859397,金川也不会等太久了，一起学习
271866330,2023-12-21 20:43:05,5,1,0,64/83,https://xueqiu.com/9236758887/271866330,那就全民抖起来，看看到底是谁的江湖，
271982397,2023-12-22 14:21:19,0,0,0,64/83,https://xueqiu.com/9236758887/271982397,这么早？
272004725,2023-12-22 15:39:42,2,0,0,64/83,https://xueqiu.com/9236758887/272004725,没有00975质地好，也很便宜
