ID,发布时间,点赞数,评论数,转发数,页码,链接,正文
231090018,2022-09-19 22:28:00,59,26,7,1091/1474,https://xueqiu.com/1505944393/231090018,$中远海控(SH601919)$ $中国神华(SH601088)$ 不要把海空跟神华做类比，神华能高分红是因为其露天优质煤矿比较多，而他长期不扩充产能，在煤炭顺周期会有大量剩余资金，所以他有底气长期分红航运业完全不是一回事，航运业本质上属于价值毁灭性行业，短期会一年赚十几年钱，但是他需要长期高资本性支出维持船队规模，而未来新的环保标准，那是长期高投入的，并不是航运业不好，就不投入，比如说2014~2015年，航运业其实已经低迷，但是马士基带头扩张船队，很多人把当初的订单高峰认为是船周期的高峰，其实不是，当初其实是船东为了行业地位互相竞争导致的，当然结果是更低迷的运费和很多航运公司破产和被收购。航运业大部分时间其实并不是个好生意，不信你看下当初香港船王的经历。最后很多人压根就不知道上次集运高点，上次集运是从03~05年经历业绩上升期，06年就结束了。根本就不是很多人认为的08年，08年是散货的最高峰 $中远海控(SH601919)$$中国神华(SH601088)$ 不要把海空跟神华做类比，神华能高分红是因为其露天优质煤矿比较多，而他长期不扩充产能，在煤炭顺周期会有大量剩余资金，所以他有底气长期分红航运业完全不是一回事，航运业本质上属于价值毁灭性行业，短期会一年赚十几年钱，但是他需要长期高资本性支...
240925134,2023-01-31 16:00:00,51,50,7,1002/1474,https://xueqiu.com/1505944393/240925134,$海螺水泥(SH600585)$$中国建材(03323)$ 目前我正在关注水泥行业，未来会写一篇分析的，其实水泥行业差不多到底部了，但是还需要进一步研究，初步感觉，可以布局了，当然还需要进一步研究才行，有专业的吗，可以交流下
240926224,2023-01-31 16:10:00,14,2,0,1001/1474,https://xueqiu.com/1505944393/240926224,地产只是一部分，水泥是战略性产品，而且海螺海外市场不错，我跟海螺和中联矿长都很熟，关于这个我还是很清楚的，整体看今年是有点行情下滑，但是吗，有的时候今年下滑，不仅仅只是地产不景气原因，里面很复杂
240926969,2023-01-31 16:24:00,44,22,4,1001/1474,https://xueqiu.com/1505944393/240926969,$海螺水泥(SH600585)$ 关于水泥行业我是很清楚的，水泥行业是明显周期性行业，这个行业特点就是水泥生产对环境污染较大，环保成本不断提高，中小矿山不断缩小，据我了解，华东地区，尤其是京津翼地区，原则上不允许设立新的露天矿山，而未来其实会有很多矿山不断退出，尤其是省级发证的那批矿山，所以很多人光认为房地产不景气，缺忽略了未来供给会不断减少，整体上不需要过度放大房地产不利消息，整体上我认为现在是底部，可以考虑布局的，最后我忘了说了，有的人给我补充了，水泥地域性很强，水泥是不可能远距离运输的，成本太高了，距离太远运费会比产品价格都高，从很多区域来看，未来水泥可能面临短缺，最后说水泥太狭隘了，实际上石子骨料，水泥，混凝土产品，任何水泥厂不可能只生产水泥的 $海螺水泥(SH600585)$ 关于水泥行业我是很清楚的，水泥行业是明显周期性行业，这个行业特点就是水泥生产对环境污染较大，环保成本不断提高，中小矿山不断缩小，据我了解，华东地区，尤其是京津翼地区，原则上不允许设立新的露天矿山，而未来其实会有很多矿山不断退出，尤其是省级发证的那批矿山，...
240929832,2023-01-31 16:50:00,54,6,2,1001/1474,https://xueqiu.com/1505944393/240929832,$海螺水泥(SH600585)$ 感觉很多人分析海螺水泥，都是没怎么做过调研的，海螺水泥其实不存在上游，这么说吧，海螺水泥再任何地区都不是单独的水泥加工和商砼制品，他是伴随着石灰岩矿山的，很多时候他卖的骨料比水泥还多，很多人分析水泥你不能只看房地产不景气，得出供给看，简单说从矿山看，你了解矿山现在审批难度就知道，水泥生产跟煤炭和其他资源不一样，石灰岩不是什么稀缺资源，基本上遍地都是，这导致他必须仅靠市场，距离太远，产品会比运费都低，有的人说跟地方竞争，据我了解竞争仅限于骨料，水泥海螺竞争对手大概只有中联，其他的其实也不多，水泥早就不是竞争很激烈的行业，但是他整体跟经济周期有定关系，现在只是底部而已，如果各方面都很好他不会现在这个价格 $海螺水泥(SH600585)$ 感觉很多人分析海螺水泥，都是没怎么做过调研的，海螺水泥其实不存在上游，这么说吧，海螺水泥再任何地区都不是单独的水泥加工和商砼制品，他是伴随着石灰岩矿山的，很多时候他卖的骨料比水泥还多，很多人分析水泥你不能只看房地产不景气，得出供给看，简单说从矿山看，你了...
240931885,2023-01-31 17:15:00,43,23,10,1001/1474,https://xueqiu.com/1505944393/240931885,$海螺水泥(SH600585)$ 很多人对水泥行业容易望文生义，水泥不是简单的制造业，他是资源类企业，而露天矿山污染太大，审批很难，他是进入非常难得企业，壁垒非常高，不是你有钱就能干的，现在新设矿山非常难，尤其是这种灰岩矿，大部分地区就一到两个水泥厂，最多三个，很多地区就是中联海螺，没有第三家，并不存在很多人认为的竞争激烈，而且矿山生产有采矿证的，采矿证是有开采量的，超过开采量开采属于盗取国家资源，这个是要入刑的，并不是水泥厂想生产多少就多少，你上游没物料，你怎么生产，从别的地方买，太远地方你还不够运费呢 $海螺水泥(SH600585)$ 很多人对水泥行业容易望文生义，水泥不是简单的制造业，他是资源类企业，而露天矿山污染太大，审批很难，他是进入非常难得企业，壁垒非常高，不是你有钱就能干的，现在新设矿山非常难，尤其是这种灰岩矿，大部分地区就一到两个水泥厂，最多三个，很多地区就是中联海螺，没有...
240934815,2023-01-31 17:47:00,15,2,1,1001/1474,https://xueqiu.com/1505944393/240934815,实地调研，我说的是有时候，我告诉你，你看的财报上很多数据是不显示的，我调研过某段时间骨料价格高的时候，他自己大量灰岩直接当骨料卖了而且还是矿长亲口说的，矿长就是某区域海螺
241371152,2023-02-06 13:57:00,29,25,5,996/1474,https://xueqiu.com/1505944393/241371152,$海螺水泥(SH600585)$$长电科技(SH600584)$ 下一步怎么走，或许这两个是机会
242200215,2023-02-16 09:12:00,52,15,1,990/1474,https://xueqiu.com/1505944393/242200215,$海螺水泥(SH600585)$ 这个建议给别人吧，我没资金了，我不太可能把刚建好的仓位清掉一部分，换仓，但是水泥长期看没问题，现在至少是底部，如果我有资金，我会买一部分的，但是现在确实被占用没了，我布局三个猪肉股，已经真的没了
242478001,2023-02-20 10:22:00,16,3,1,987/1474,https://xueqiu.com/1505944393/242478001,没有触底反弹，未来还会调整的，但是短期有机会，比如说水泥也有机会啊，我觉得海螺也不错，虽然反转不太可能，但是到底了
