发布时间,正文
2025-07-10 15:40:00,锂铜项目自辨辩论主题 ： 锂铜项目的真相到底是如何 ？谁投资更大 ，谁周期更长 ？ 辩论背景 ： 铜开发技术难度大 ，新项目开发周期长 ，且投产时间从建设到投产至少3年 ，投资大 。 锂开发难度低 ，投产速度快 。投资小 ？ 锂项目情况 ： 1.盐湖股份的2+2w吨锂盐项目 。 国内盐湖股份在2022年开始计划投资71E ，生产2w吨碳酸锂和2w吨氯化锂项目 （折合碳酸锂3.6w吨 ） ，项目在2023年1季度动工 ，计划2024年底投产 。 目前最新的2024年年报 ，显示 ： 但是年报显示该项目只花了11E ，项目形象进度55% ？剩下的45%什么时候完成 。 说的项目签订了42E ，只花了11E ？另外说的是今年4季度投产 ，第一期试生产3000吨 。 离开始预期的4w吨差的不是一点 。但是公司一直说要投产4w吨 ，到时候看看明年1季度到底能投产多少 。 按照开始的71E对应3.6w吨碳酸锂 ，单万吨碳酸锂投资71/3.6=19.7E 。 2 、紫金矿业的巨龙矿业以及卡库拉 。 第一期投资152E ，对应16w吨铜产能 。2020年7月开始动工 ，2021 年 12 月 27 日 ，一期工程选矿系统正式投料生产 ，实现  “2021 年底建成投产 ” 的总目标 。紫金矿业官方公告显示 ，一期工程从复工到投产仅用 18 个月 。 单万吨铜投资金额152/16=9.5E 。这种高原投资算是非常夸张了 。 再看看紫金的卡库拉矿业的铜 ，矿从 2017 年 11 月启动到 2021 年 5 月开始投料 ，历时约 3 年6个月 。这个项目难度是蛮大的 ，绿地项目 ，前后只用了3.5年时间 。投资大概13E美金 ，对应20w吨铜 ，大概是95e对应20w吨 ，95/20=4.75 ，单万吨只有4.75E 。 第二期单万吨投资只有3.6E了 。 有人说因为资金干活 ，有矿业深厚的背景 ，干什么都快 ，且省钱 。再来看看紫金矿业的盐湖项目 。 3 、紫金阿根廷 3Q 盐湖锂矿项目 这个矿收购就用了49E ，计划投资71E人民币 ，最终产能只有4-6e ，抛开矿权平均单万吨投资平摊是71/5=14.2E单万吨 。 公司年报说今年3季度投产 。从2022年1月份开始交割后 ，正式开工 （2022 年 3 月 20 日 ） ，而后到今年9月份投产的话 ，整个时间跨度是3年6个月 。绿地项目 ，且还是紫金这种矿业大佬 。 （当时计划是23年底投产 ，延期了21个月 ） 完整时间是3.6年 ，盐湖完整爬坡一般8-12个月 ，4-4.5年完整周期 ，我们且看出来到底能产多少碳酸锂在评价 。 有人说紫金干这个没经验 ，那看看赣锋这种锂矿大佬 ，干盐湖的情况 。 4 、阿根廷 Mariana 盐湖项目 计划投资6亿美金 ，折合43E人民币 ，对应2万吨氯化锂产能 ，折合碳酸锂1.6w吨 。 平均碳酸锂投资价值43/1.6=26.88E单万吨 。年报显示目前项目进度73% ，投入金额59e 。2024年投入32E ，简直就是个吞金兽 。 就这样的投入和产出比 ，还有什么第二期的事情 。 赣锋锂业自2011 年通过参股国际锂业 （InternationalLithium ）9.9% 股权介入项目勘探 ，随后通过债转股 、追加投资等方式逐步扩大权益 。2021 年 10 月 ，赣锋以1318 万美元收购剩余 8.58% 股权 ，实现对 Mariana 盐湖项目100% 控股 。 可研半年后 ，项目于2022 年 5 月 30 日举行开工仪式 ，一期工程仅用2 年 9 个月完成建设 ，于2025 年 2 月 12 日正式投产 。加上可研用了3.3年时间 。 爬坡到年底 ，爬坡时间10个月 ，年底达产 。完整周期4年 。 有人说 ， 为什么总拿盐湖说事情 ，那锂辉石 ，云母不是投资成本低 ，投产很快吗 ？确实如此 ，但是因为总有人拿盐湖低成本说事情 。这盐湖相对锂辉石和云母确实是低成本 ，但是投资产出比完全不成比例 ，而且前期爬坡阶段 ，单吨成本基本都是5-6w吨的现金成本的 ，完全成本高达7w 。如果按你们说的长期低于8-10w的价格 ，就这样还有什么投资价值 。这些投资的资本都是傻 ？ 结论 ： 锂矿 1 、属于叫的特别夸张 ，但是实际上落地完全低于预期的 。大幅度偏离项目 。 比如2022年 ，国轩和宁德叫嚣要在2025年把江西的云母提锂产能干到50w吨 ，项目都规划好了 ，现在江西的产能还没有超过15w吨 。 几年前 ，盐湖就说2025年要实现20-30w吨的增产 ，现在反正现在已经2025年了 ，看增产了5w吨没有 。现在又有人拿西藏的20-30w的盐湖规划产能说事情 ，听的好像很熟悉 ？这不是几年前就已经规划过的吗 ，原来现在多数都还没有动工 。 几年前 ，说阿根廷 ，墨西哥要投产40-50w吨碳酸锂 ，看看现在投产了多少 ，墨西哥的锂盐都没收回去了 ，一个也别想开发 。 所以几个锂矿的行业龙头 ，自己的项目都扩产困难 ，还指望有谁能大幅度的短期扩产 ？ 2 、锂矿几个盐湖项目 ，单万吨平均投资高达20e 。盐湖固然稳定后现金成本低 ，但是投资成本巨大 。 铜矿 1 、属于中规中矩 ，项目落地往往符合预期的 ，哪怕开始规划久一点 ，但是最终大幅度偏离项目计划的概率不大 。项目平均3年左右 。紫金将巨龙之用了1.5年时间就复工投产了 ，说明中国效率是非常夸张的 ，不要用以前国际上其他的项目进度来判断 ，什么叫中国速度 ？ （中国开发非洲锂矿的速度也确实很快 ，平均也是1.5-2年时间建成并开始爬坡 ，但是这块成本相对偏高不少 ） 2 、铜的单万吨投资明显低于锂矿 。 最后 ： 铜矿现在的价格和成本 ，大部分项目3-5年就能收回投资了 。 而锂矿项目现在投资下去 ，按照目前的价格 ，看把矿挖光了 ，看能不能回本 。 市场上往往被一些唱空的卖方那些唬人的研报带偏了 ，仔细跟踪一些实际项目 ，看看真相到底是什么 。 $紫金矿业(SH601899)$$赣锋锂业(SZ002460)$#今日话题#
2025-07-10 17:51:00,那越发说明盐湖提锂的难度和技术性，到底是铜容易，还是锂容易？
2025-07-10 20:22:00,亦或者为了地方GDP恶劣竞争和拉投资。 现在这种价格，以后别想会有新项目落地了。
2025-07-10 20:56:00,这个都可以想象的到，之前说尾矿处理单吨成本几百元，如果完全按照标准处理，处理尾矿成本都是大几亿，那还开发个啥。
2025-07-10 22:22:00,这个本身是没有问题的，铜目前的价格稳定，开发基本是3-5年的投资回收成本，即使算上矿山的投资，也不会太长。 但是锂矿这边，现在这种价格谁还愿意投资呢？现在不是锂缺不缺的问题，是大家认为锂长期低价，还能有资本长期去开发新矿的问题。
2025-07-11 12:17:00,半年锂电池的数据出来了： 半年大概锂电池生产了697.3GWh。同比大幅度增长。储能这块的增速半年高达100%+。全年能维持最终70%就算是很不错了。 2024年半年是430GWh去年全年是1096.8GWh，大概去年半年占比39.20%，全球是1545GWh。全球占比是70.99%。 2023年半年是281GW，全年累计是729.7GWh，大概占比全年的是38.51%。全球是1203GWh。全球占比是60.60%。 那么可以推算一下今年上半年也是下半年的39%左右，对应的全年装机量是697.3/0.39=1787.95GWh。全球占比应该还会维持，并提高一点，那么推算全球大概是（占比75%的情况）1788/0.75=2384GWh，（占比80%的情况）1788/0.8=2235GWh。 这个可能比市场上大部分预期的都要高太多了。个人预期能有个2150GW就算很不错了。 如果是2200GW不算良率的碳酸锂需求就高达2200*0.068=149.6，加上良率就是149.6/0.92=162.6，加上其他行业，则全年的碳酸锂需求高达162.6+14=176.6w吨。 当然不能这样线性推导，只能说通过今年半年的数据，大概率是要上修全球全年的出货量的，如果有机构不上修的话，只能说明不合格。 $赣锋锂业(SZ002460)$$天齐锂业(SZ002466)$$中矿资源(SZ002738)$ 半年锂电池的数据出来了： 半年大概锂电池生产了697.3GWh。同比大幅度增长。储能这块的增速半年高达100%+。全年能维持最终70%就算是很不错了。 2024年半年是430GWh去年全年是1096.8GWh，大概去年半年占比39.20%，全球是1545GWh。全球占比是70.99%。 2023年半年是281GW，全年累计是729....
2025-07-11 19:17:00,西藏矿业曾规划2025年底前形成3-5万吨锂盐产能，但是目前2024年只生产了5000吨，号称去年就应该投产的二期，现在半年过去了还没投产。投产后总产能2w吨，现在一期的产能都没有满产。这些可能都不是最主要的，最主要的是号称全球第三大，亚洲第一大的盐湖，3.5w的成本，上半年均价6.5w-7w为什么还亏损了呢? $藏格矿业(SZ000408)$$赣锋锂业(SZ002460)$ 西藏矿业曾规划2025年底前形成3-5万吨锂盐产能，但是目前2024年只生产了5000吨，号称去年就应该投产的二期，现在半年过去了还没投产。投产后总产能2w吨，现在一期的产能都没有满产。这些可能都不是最主要的，最主要的是号称全球第三大，亚洲第一大的盐湖，3.5w的成本，上半年均价6.5w-7w为什么还亏...
2025-07-13 09:19:00,里面提到的是金属铯吧，这个核心人员的加入，真的给中矿开创了一个新篇章。从这篇文章来看，更加确定了中矿的务实性。去年回购的股份，完全可以拿出来搞关键性技术和管理人才股权激励。实际上股权激励也是一种变相的战略目标，可能公司这几年战略一直跟随市场调整较快，所以没有选择一个死的目标战略，以免束缚。这个也正说明公司管理层的品性。
2025-07-13 09:23:00,主要是增速过快，停工复产也是需要时间的，况且前提是价格上去。碳酸锂价格不用过高，实际上能在12-15w的价格，几个锂矿的利润就惊人了。 按照今年上半年的这种增速维持到年底，今年碳酸锂需求将高达170w吨左右。
2025-07-13 14:02:00,我的意思可能没表达清楚，如果一个公司管理层为了瓜分公司利益，制定一个低门槛的股权激励，然后全公司为了这个激励去工作，哪怕做偏了。单纯为了激励去工作是不合理的。而且回购的资金，本来也是用的公司利润。中矿资源一致行动人持股略微偏低，这种相对低位的时候公司都没有去做这种激励，增加股权份额，才更能体现管理者的职业性和品性。这种管理层在国内真的不多了。新能源公司前几年大赚的时候，见的太多反而是想办法去挖空公司，从公司里面套利益的较多。
2025-07-13 20:59:00,重卡的增速确实是有点超预期的。今年单车带电量提高了8.8%，比前面预期的还略高一点，全年应该会朝着10%靠拢。 单车带电量的提升，叠加新能源车的销量提升，算是动力电池的一个小双击了，这个也是为什么上半年新能源汽车看上去增速并不算快，但是动力电池的增速是非常高的。 明年重卡的增速依然会高增速，因为经济性较强，所以即使明年新能源汽车的增速会适当的放慢，但是单车的带电量依然会继续增长。这里算的是个叠加增速。 $宁德时代(SZ300750)$$赣锋锂业(SZ002460)$$比亚迪(SZ002594)$ 重卡的增速确实是有点超预期的。今年单车带电量提高了8.8%，比前面预期的还略高一点，全年应该会朝着10%靠拢。 单车带电量的提升，叠加新能源车的销量提升，算是动力电池的一个小双击了，这个也是为什么上半年新能源汽车看上去增速并不算快，但是动力电池的增速是非常高的。 明年重卡的增...
2025-07-14 00:43:00,钠电池说实在的，基本很难考虑的，因为一方面是价格问题，一方面是体积问题，投资钱的问题，锂电池都赚不到钱，这种为了替代锂的一种备选方案钠电池凭什么赚钱。就像你说的，碳酸锂涨到20w很难，实际上15w我觉得很多矿企就可以活的很滋润了。但是10w的钠电池，对比10w的锂电池毫无胜算可言的，到15w+才有考虑的可能性。 为什么磷酸铁锂价格优势这么明显，比三元还安全，始终无法完全替代三元，同样是体积和动力等各种问题。所以要想钠电池替代锂电池，真的除非碳酸锂价格上天。另外钠电池真像他们说的那么好的话，那直接大家都明显投资，直接上量就行，但是量就是起不来。 另外最为关键的一个点是中游没钱了，地方政府这一波投资结束，也没钱了。不可能在模仿21-23年这种大跃进性的投资，那产能就很难大规模上量。 中游的厂家这几年被宁德压的这么死，如果不能来一波大行情，赚点钱，哪里来的钱投产钠电池的中游材料生产线做配套。光宁德一个人去做钠电池电芯能完成吗？这块密切盯着钠电池的投资数量就行了。
2025-07-14 10:14:00,这个事情还是比较大的。但是市场好像反馈的并不算积极。按照目前反内卷的逻辑，至少未来新产能应该是很难落地了。
2025-07-14 19:07:00,铯銣业务稳定增长，目前看铯銣业务肯定是超预期的稳定发展。而铜二季度继续亏损了一个亿是个意外，不然二季度也不会亏了，这个亏损不可持续。二季度业绩将是大概率的业绩底。
2025-07-14 22:05:00,1、这个是按照地方的瓷土矿批的。 2、今天的红头文件里面明确提到要说明开矿的经济性。显然云母是不经济的，且不环保。反内卷这么清晰，如果这种矿还要无序，无证开采，最终会带来更大的反噬。 3、是不是只要开工开起来了，哪怕是挂羊头卖狗肉，盗采国家资源，都可以换新证，逃过监管和惩罚呢？这就好比，我明明只有一个地方批的挖泥巴权利，但是我把泥巴里面的稀土（需要资源部批）提炼出来，然后售卖，算不算盗采国家资源。 $宁德时代(SZ300750)$$赣锋锂业(SZ002460)$
2025-07-15 21:56:00,中矿资源在津巴布韦是硫酸锂工厂，不是碳酸锂或者氢氧化锂。对中矿没有影响，但是这个肯定是对未来锂矿行业的利好，因为也没有新增项目了，或者需要审批通过，估计难度加大。
2025-07-15 20:53:00,另外，这篇文章不知道从哪里转载来的，里面的描述有不严谨的地方，估计又是哪来的实习生写的？比如说bikita矿区浮选矿延迟的问题，而且浮选锂矿也不在禁用技术范围内。 如果连浮选锂精矿都在禁用技术范围内的话，那全球中国企业就不用开矿了
2025-07-16 20:14:00,感谢最新情况分享。铯銣这种基本盘，从营收和利润在国内也只有$兴业银锡(SZ000426)$ 可以比了，但是后者基本是走了小金属里面最强的趋势。 还是没有人来挖掘和普及，亦或者风口没到。单纯的铯銣持续这两年50%的增速加上马上又要增产的300-500吨产能，都不止现在的市值。
2025-07-17 12:18:00,这个是行业反转的信号之一？没证的一律不得开了。江西的那种挂羊头卖狗肉的勾当，还不勒令停止吗 ?$赣锋锂业(SZ002460)$$宁德时代(SZ300750)$
2025-07-17 14:16:00,现在做空碳酸锂期货的资金也不知道哪里来的底气开这么大的空单的。 况且现在仓单也只有1.1w吨了。8月份的虚实比高达2.7倍，准备交割的实物吨高达5770-27000吨，那基本就意味着8月可能就要全部交割或者不够的情况。9月份的实物单还不谈，现在9月份合约，空头持仓高达30多w手。真不怕被挤仓？ 上半年SMM官方统计给的研报是只过剩3w吨，按照国内下半年比上半年用量大增的逻辑来看，加上上半年低价，不少矿业开始适当的减产检修。即使确实有一部分新矿开始投入生产，但是最大的不确定性就是江西的这个违规开采的逻辑是否停产的事件了。 按照藏格目前被停产的情况来看，没有证，或者证不对，都是应该勒令停工的。江西的产能可是有15-18w之多，这块停了，供需原地反转。这个事情，现在也不好预测，但是即使不停工，对多头也没有太大的影响，但是如果一旦停工，对空头可以说是致命的。 这位置做空碳酸锂，完全属于胜率极低，风险无限的状态。 $赣锋锂业(SZ002460)$$宁德时代(SZ300750)$$天齐锂业(SZ002466)$ 现在做空碳酸锂期货的资金也不知道哪里来的底气开这么大的空单的。 况且现在仓单也只有1.1w吨了。8月份的虚实比高达2.7倍，准备交割的实物吨高达5770-27000吨，那基本就意味着8月可能就要全部交割或者不够的情况。9月份的实物单还不谈，现在9月份合约，空头持仓高达30多w手。真不怕被挤仓？
2025-07-17 14:53:00,【碳酸锂】力拓25Q2的生产报告正式公布了Mt Cattlin锂矿停产的消息，至此澳大利亚已有Finniss、Bald Hill和Mt Cattlin三座矿山关停，Mt Cattlin年产能折碳酸锂3.3万吨$赣锋锂业(SZ002460)$$天齐锂业(SZ002466)$
2025-07-17 22:13:00,传：江西第一单体锂盐厂，九岭锂业，下午4点销售会议决定暂停销售Ic三个月，真假未知。$赣锋锂业(SZ002460)$$天齐锂业(SZ002466)$
2025-07-17 22:25:00,反正现在持有空单，是很难不怕黑天鹅的。反内卷那边硅料，多晶硅全面提价到成本价以上销售。碳酸锂这边云母提锂的成本到底多少，7w以下还有几个能赚钱？
2025-07-18 15:31:00,一个开采证过期矿，连续挖3年。宁德的矿也要在8月份到期了。这个事情最终结果如何不好说。放到几年前，地方睁一只眼闭一只眼过去了。现在反内卷的当下，这种高成本，高污染的云母提锂，违规开采，采证过期的情况下还不停？ 期货拿着空单，晚上睡得着觉吗? $赣锋锂业(SZ002460)$ $宁德时代(SZ300750...
